year,date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description,wzz,wzz_add,dateId
2020,11.17,中国,湖北,68148,4512,63628,0,,,,,0,1,0,,0,0,2020-11
2020,11.18,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.19,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.20,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.21,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.22,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.23,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.24,中国,湖北,68148,4512,63628,0,,,,,0,0,0,,0,0,2020-11
2020,11.25,中国,湖北,68148,4512,63629,0,,,,,0,1,0,,0,0,2020-11
2020,11.26,中国,湖北,68148,4512,63629,0,,,,,0,0,0,,0,0,2020-11
2020,11.27,中国,湖北,68148,4512,63630,0,,,,,0,1,0,,0,0,2020-11
2020,11.28,中国,湖北,68148,4512,63630,0,,,,,0,0,0,,0,0,2020-11
2020,11.29,中国,湖北,68148,4512,63633,0,,,,,0,3,0,,0,0,2020-11
2020,11.30,中国,湖北,68148,4512,63633,0,,,,,0,0,0,,0,0,2020-11
2020,12.01,中国,湖北,68148,4512,63633,0,,,,,0,0,0,,0,0,2020-12
2020,12.02,中国,湖北,68149,4512,63633,1,,,,,1,0,0,,0,0,2020-12
2020,12.03,中国,湖北,68149,4512,63633,0,,,,,0,0,0,,0,0,2020-12
2020,12.04,中国,湖北,68149,4512,63633,0,,,,,0,0,0,,0,0,2020-12
2020,12.05,中国,湖北,68149,4512,63635,0,,,,,0,2,0,,0,0,2020-12
2020,12.06,中国,湖北,68149,4512,63635,0,,,,,0,0,0,,0,0,2020-12
2020,12.07,中国,湖北,68149,4512,63635,0,,,,,0,0,0,,0,0,2020-12
2020,12.08,中国,湖北,68149,4512,63635,0,,,,,0,0,0,,0,0,2020-12
2020,12.09,中国,湖北,68149,4512,63636,0,,,,,0,1,0,,0,0,2020-12
2020,12.10,中国,湖北,68149,4512,63636,0,,,,,0,0,0,,0,0,2020-12
2020,12.11,中国,湖北,68149,4512,63636,0,,,,,0,0,0,,0,0,2020-12
2020,12.12,中国,湖北,68149,4512,63636,0,,,,,0,0,0,,0,0,2020-12
2020,12.13,中国,湖北,68149,4512,63636,0,,,,,0,0,0,,0,0,2020-12
2020,12.14,中国,湖北,68149,4512,63636,0,,,,,0,0,0,,0,0,2020-12
2020,12.15,中国,湖北,68149,4512,63637,0,,,,,0,1,0,,0,0,2020-12
2020,12.16,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.17,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.18,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.19,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.20,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.21,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.22,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.23,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.24,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.25,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.26,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.27,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.28,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.29,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.30,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2020,12.31,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2020-12
2021,01.01,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.02,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.03,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.04,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.05,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.06,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.07,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.08,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.09,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.10,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.11,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.12,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.13,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.14,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.15,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.16,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.17,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.18,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.19,中国,湖北,68149,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.20,中国,湖北,68150,4512,63637,1,,,,,1,0,0,,0,0,2021-01
2021,01.21,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.22,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.23,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.24,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.25,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.26,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.27,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.28,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.29,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.30,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,01.31,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-01
2021,02.01,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-02
2021,02.02,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-02
2021,02.03,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-02
2021,02.03,中国,湖北,68150,4512,63637,0,,,,,0,0,0,,0,0,2021-02
2021,02.04,中国,湖北,68150,4512,63638,0,,,,,0,1,0,,0,0,2021-02
2021,02.05,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.06,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.07,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.08,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.09,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.10,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.11,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.12,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.13,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.14,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.15,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.16,中国,湖北,68150,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.17,中国,湖北,68151,4512,63638,1,,,,,1,0,0,,0,0,2021-02
2021,02.18,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.19,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.20,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.21,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.22,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.23,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.24,中国,湖北,68151,4512,63638,0,,,,,0,0,0,,0,0,2021-02
2021,02.25,中国,湖北,68151,4512,63639,0,,,,,0,1,0,,0,0,2021-02
2021,02.26,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-02
2021,02.27,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-02
2021,02.28,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-02
2021,03.01,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.02,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.03,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.04,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.05,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.06,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.07,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.08,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.09,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.10,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.11,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.12,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.13,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.14,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.15,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.16,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.17,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.18,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.19,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.20,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.21,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.22,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.23,中国,湖北,68151,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.24,中国,湖北,68152,4512,63639,1,,,,,1,0,0,,0,0,2021-03
2021,03.25,中国,湖北,68152,4512,63639,1,,,,,1,0,0,,0,0,2021-03
2021,03.26,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.27,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.28,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.29,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.30,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,03.31,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-03
2021,04.01,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.02,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.03,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.04,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.05,中国,湖北,68152,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.06,中国,湖北,68153,4512,63639,1,,,,,1,0,0,,0,0,2021-04
2021,04.07,中国,湖北,68153,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.08,中国,湖北,68153,4512,63639,0,,,,,0,0,0,,0,0,2021-04
2021,04.09,中国,湖北,68154,4512,63640,1,,,,,1,1,0,,0,0,2021-04
2021,04.10,中国,湖北,68154,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.11,中国,湖北,68154,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.12,中国,湖北,68154,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.13,中国,湖北,68154,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.14,中国,湖北,68155,4512,63640,1,,,,,1,0,0,,0,0,2021-04
2021,04.15,中国,湖北,68155,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.16,中国,湖北,68155,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.17,中国,湖北,68155,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.18,中国,湖北,68155,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.19,中国,湖北,68156,4512,63640,1,,,,,1,0,0,,0,0,2021-04
2021,04.20,中国,湖北,68156,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.21,中国,湖北,68157,4512,63640,1,,,,,1,0,0,,0,0,2021-04
2021,04.22,中国,湖北,68157,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.23,中国,湖北,68157,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.24,中国,湖北,68157,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.25,中国,湖北,68157,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.26,中国,湖北,68157,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.27,中国,湖北,68157,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.28,中国,湖北,68158,4512,63640,1,,,,,1,0,0,,0,0,2021-04
2021,04.29,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,04.30,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-04
2021,05.01,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.02,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.03,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.04,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.05,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.06,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.07,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.08,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.09,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.10,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.11,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.12,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.13,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.14,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.15,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.16,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.17,中国,湖北,68158,4512,63640,0,,,,,0,0,0,,0,0,2021-05
2021,05.18,中国,湖北,68159,4512,63640,1,,,,,1,0,0,,0,0,2021-05
2021,05.19,中国,湖北,68159,4512,63644,0,,,,,0,4,0,,0,0,2021-05
2021,05.20,中国,湖北,68159,4512,63644,0,,,,,0,0,0,,0,0,2021-05
2021,05.21,中国,湖北,68159,4512,63645,0,,,,,0,1,0,,0,0,2021-05
2021,05.22,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.23,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.24,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.25,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.26,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.27,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.28,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.29,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.30,中国,湖北,68159,4512,63645,0,,,,,0,0,0,,0,0,2021-05
2021,05.31,中国,湖北,68159,4512,63646,0,,,,,0,1,0,,0,0,2021-05
2021,06.01,中国,湖北,68159,4512,63646,0,,,,,0,0,0,,0,0,2021-06
2021,06.02,中国,湖北,68159,4512,63646,0,,,,,0,0,0,,0,0,2021-06
2021,06.03,中国,湖北,68159,4512,63647,0,,,,,0,1,0,,0,0,2021-06
2021,06.04,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.05,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.06,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.07,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.08,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.09,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.10,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.11,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.12,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.13,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.14,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.15,中国,湖北,68159,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.16,中国,湖北,68160,4512,63647,1,,,,,1,0,0,,0,0,2021-06
2021,06.17,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.18,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.19,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.20,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.21,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.22,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.23,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.24,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.25,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.26,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.27,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.28,中国,湖北,68160,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,06.29,中国,湖北,68162,4512,63647,2,,,,,2,0,0,,0,0,2021-06
2021,06.30,中国,湖北,68162,4512,63647,0,,,,,0,0,0,,0,0,2021-06
2021,07.01,中国,湖北,68162,4512,63648,0,,,,,0,1,0,,0,0,2021-07
2021,07.02,中国,湖北,68162,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.03,中国,湖北,68162,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.04,中国,湖北,68162,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.05,中国,湖北,68162,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.06,中国,湖北,68187,4512,63648,25,,,,,25,0,0,,0,0,2021-07
2021,07.07,中国,湖北,68187,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.08,中国,湖北,68187,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.09,中国,湖北,68187,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.10,中国,湖北,68187,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.11,中国,湖北,68187,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.12,中国,湖北,68188,4512,63648,1,,,,,1,0,0,,0,0,2021-07
2021,07.13,中国,湖北,68188,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.14,中国,湖北,68188,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.15,中国,湖北,68188,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.16,中国,湖北,68188,4512,63648,0,,,,,0,0,0,,0,0,2021-07
2021,07.17,中国,湖北,68189,4512,63648,1,,,,,1,0,0,,0,0,2021-07
2021,07.18,中国,湖北,68189,4512,63648,1,,,,,1,0,0,,0,0,2021-07
2021,07.19,中国,湖北,68192,4512,63648,3,,,,,3,0,0,,0,0,2021-07
2021,07.20,中国,湖北,68192,4512,63660,0,,,,,0,12,0,,0,0,2021-07
2021,07.21,中国,湖北,68192,4512,63660,0,,,,,0,0,0,,0,0,2021-07
2021,07.22,中国,湖北,68192,4512,63660,0,,,,,0,0,0,,0,0,2021-07
2021,07.23,中国,湖北,68194,4512,63662,1,,,,,1,2,0,,0,0,2021-07
2021,07.24,中国,湖北,68194,4512,63662,0,,,,,0,0,0,,0,0,2021-07
2021,07.25,中国,湖北,68194,4512,63663,0,,,,,0,1,0,,0,0,2021-07
2021,07.26,中国,湖北,68194,4512,63663,0,,,,,0,0,0,,0,0,2021-07
2021,07.27,中国,湖北,68195,4512,63663,1,,,,,1,0,0,,0,0,2021-07
2021,07.28,中国,湖北,68195,4512,63663,0,,,,,0,0,0,,0,0,2021-07
2021,07.29,中国,湖北,68195,4512,63663,0,,,,,0,0,0,,0,0,2021-07
2021,07.30,中国,湖北,68195,4512,63663,0,,,,,0,0,0,,0,0,2021-07
2021,07.31,中国,湖北,68196,4512,63664,1,,,,,1,1,0,,0,0,2021-07
2021,08.01,中国,湖北,68198,4512,63665,2,,,,,2,1,0,,2,2,2021-08
2021,08.02,中国,湖北,68201,4512,63665,5,,,,,5,0,0,,6,6,2021-08
2021,08.03,中国,湖北,68210,4512,63665,9,,,,,9,0,0,,11,3,2021-08
2021,08.04,中国,湖北,68211,4512,63667,1,,,,,1,2,0,,11,0,2021-08
2021,08.05,中国,湖北,68217,4512,63667,6,,,,,6,0,0,,23,12,2021-08
2021,08.06,中国,湖北,68226,4512,63667,9,,,,,9,0,0,,23,12,2021-08
2021,08.07,中国,湖北,68232,4512,63668,6,,,,,6,1,0,,65,41,2021-08
2021,08.08,中国,湖北,68235,4512,63668,3,,,,,3,0,0,,45,4,2021-08
2021,08.09,中国,湖北,68250,4512,63670,15,,,,,15,2,0,,63,18,2021-08
2021,08.10,中国,湖北,68264,4512,63670,14,,,,,14,0,0,,60,5,2021-08
2021,08.11,中国,湖北,68274,4512,63670,10,,,,,10,0,0,,70,10,2021-08
2021,08.12,中国,湖北,68278,4512,63670,4,,,,,4,0,0,,72,3,2021-08
2021,08.13,中国,湖北,68282,4512,63674,4,,,,,4,4,0,,72,3,2021-08
2021,08.14,中国,湖北,68282,4512,63674,0,,,,,0,0,0,,72,3,2021-08
2021,08.15,中国,湖北,68282,4512,63680,0,,,,,0,6,0,,67,0,2021-08
2021,08.16,中国,湖北,68285,4512,63680,3,,,,,3,0,0,,67,0,2021-08
2021,08.17,中国,湖北,68286,4512,63681,1,,,,,1,1,0,,67,0,2021-08
2021,08.18,中国,湖北,68286,4512,63681,0,,,,,0,0,0,,67,0,2021-08
2021,08.19,中国,湖北,68286,4512,63681,0,,,,,0,0,0,,67,0,2021-08
2021,08.20,中国,湖北,68287,4512,63682,1,,,,,1,1,0,,66,0,2021-08
2021,08.21,中国,湖北,68289,4512,63684,2,,,,,2,2,0,,59,0,2021-08
2021,08.22,中国,湖北,68289,4512,63684,0,,,,,0,0,0,,59,0,2021-08
2021,08.23,中国,湖北,68289,4512,63687,0,,,,,0,3,0,,59,0,2021-08
2021,08.24,中国,湖北,68289,4512,63687,0,,,,,0,0,0,,56,0,2021-08
2021,08.25,中国,湖北,68289,4512,63689,0,,,,,0,2,0,,53,0,2021-08
2021,08.26,中国,湖北,68290,4512,63691,1,,,,,1,2,0,,51,0,2021-08
2021,08.27,中国,湖北,68290,4512,63693,0,,,,,0,2,0,,50,0,2021-08
2021,08.28,中国,湖北,68290,4512,63697,0,,,,,0,4,0,,50,0,2021-08
2021,08.29,中国,湖北,68290,4512,63705,0,,,,,0,8,0,,41,0,2021-08
2021,08.30,中国,湖北,68290,4512,63706,0,,,,,0,1,0,,41,0,2021-08
2021,08.31,中国,湖北,68290,4512,63708,0,,,,,0,2,0,,41,0,2021-08
2021,09.01,中国,湖北,68291,4512,63709,1,,,,,1,1,0,,40,0,2021-09
2021,09.02,中国,湖北,68291,4512,63716,0,,,,,0,7,0,,40,0,2021-09
2021,09.03,中国,湖北,68291,4512,63720,0,,,,,0,4,0,,40,0,2021-09
2021,09.04,中国,湖北,68291,4512,63729,0,,,,,0,9,0,,30,0,2021-09
2021,09.05,中国,湖北,68291,4512,63733,0,,,,,0,4,0,,28,0,2021-09
2021,09.06,中国,湖北,68291,4512,63739,0,,,,,0,6,0,,25,0,2021-09
2021,09.07,中国,湖北,68291,4512,63743,0,,,,,0,4,0,,23,0,2021-09
2021,09.08,中国,湖北,68292,4512,63746,1,,,,,1,3,0,,21,0,2021-09
2021,09.09,中国,湖北,68292,4512,63749,0,,,,,0,3,0,,16,0,2021-09
2021,09.10,中国,湖北,68292,4512,63754,0,,,,,0,5,0,,14,0,2021-09
2021,09.11,中国,湖北,68292,4512,63754,0,,,,,0,0,0,,14,0,2021-09
2021,09.12,中国,湖北,68292,4512,63757,0,,,,,0,3,0,,12,0,2021-09
2021,09.13,中国,湖北,68292,4512,63759,0,,,,,0,2,0,,10,0,2021-09
2021,09.14,中国,湖北,68292,4512,63763,0,,,,,0,4,0,,6,0,2021-09
2021,09.15,中国,湖北,68292,4512,63764,0,,,,,0,1,0,,4,0,2021-09
2021,09.16,中国,湖北,68292,4512,63764,0,,,,,0,0,0,,3,0,2021-09
2021,09.17,中国,湖北,68292,4512,63768,0,,,,,0,4,0,,2,0,2021-09
2021,09.18,中国,湖北,68295,4512,63771,3,,,,,3,3,0,,2,0,2021-09
2021,09.19,中国,湖北,68295,4512,63774,0,,,,,0,3,0,,1,0,2021-09
2021,09.20,中国,湖北,68295,4512,63774,0,,,,,0,0,0,,1,0,2021-09
